state_index,score_diff,time_step,time_phase,health_my,health_opp,recovery_lock,counter_ready,top1_action_id,top1_q,top2_action_id,top2_q,top3_action_id,top3_q,q_gap_12,q_gap_23
188,-5,6,mid,0,2,0,0,A02,-4.143515975592283,A03,-4.145444809762165,A10,-4.146098543665426,0.0019288341698819877,0.0006537339032606226
189,-5,6,mid,0,2,0,1,A02,-4.149982123502873,A01,-4.1513129037050485,A03,-4.152115828659592,0.0013307802021751414,0.0008029249545433714
190,-5,6,mid,0,2,1,0,D15,-4.146466249770212,D16,-4.224086121429751,D14,-4.233605149294161,0.07761987165953954,0.009519027864409502
191,-5,6,mid,0,2,1,1,D15,-4.1402918273192135,D16,-4.2205799882849595,D14,-4.233605149294161,0.08028816096574598,0.01302516100920137
192,-5,6,mid,1,0,0,0,A02,-4.236450452997682,A03,-4.238721997396906,A01,-4.239202869674075,0.002271544399224723,0.0004808722771683094
193,-5,6,mid,1,0,0,1,A02,-4.242907984497868,A01,-4.243904866982171,A03,-4.245363308715303,0.0009968824843031854,0.0014584417331322541
194,-5,6,mid,1,0,1,0,D15,-4.300151192149581,D16,-4.326182250383357,D14,-4.346713364634147,0.026031058233775717,0.02053111425079024
195,-5,6,mid,1,0,1,1,D15,-4.300151192149581,D16,-4.326182250383357,D14,-4.346713364634147,0.026031058233775717,0.02053111425079024
196,-5,6,mid,1,1,0,0,A02,-4.220584838061647,A03,-4.222847606884723,A01,-4.223459500551956,0.0022627688230754117,0.0006118936672336872
197,-5,6,mid,1,1,0,1,A02,-4.227036937085493,A01,-4.228136525392953,A03,-4.229483661935705,0.0010995883074604862,0.0013471365427513149
198,-5,6,mid,1,1,1,0,D15,-4.285453351214791,D16,-4.349336419081852,D14,-4.3556188955884565,0.063883067867061,0.006282476506604517
199,-5,6,mid,1,1,1,1,D15,-4.279138217998753,D16,-4.345877366699598,D14,-4.3556188955884565,0.06673914870084463,0.00974152888885893
200,-5,6,mid,1,2,0,0,A02,-4.220735475198832,A03,-4.2230418288036375,A01,-4.223602314459365,0.0023063536048057998,0.0005604856557273052
201,-5,6,mid,1,2,0,1,A02,-4.2271870300453305,A01,-4.228276785671579,A03,-4.229677361095197,0.0010897556262481345,0.0014005754236183776
202,-5,6,mid,1,2,1,0,D15,-4.2959896140200176,D16,-4.360684808187169,D14,-4.365032506234419,0.0646951941671512,0.004347698047250326
203,-5,6,mid,1,2,1,1,D15,-4.289815191569019,D16,-4.357178675042376,D14,-4.365032506234419,0.06736348347335674,0.007853831192043081
204,-5,6,mid,2,0,0,0,A02,-4.190861963481475,A03,-4.193315596503442,A01,-4.193559394864299,0.0024536330219673275,0.00024379836085675066
205,-5,6,mid,2,0,0,1,A02,-4.197322244029774,A01,-4.198260106913395,A03,-4.199962148970023,0.0009378628836209657,0.0017020420566282723
206,-5,6,mid,2,0,1,0,D15,-4.282371298662921,D16,-4.2998486304590555,D14,-4.32952344724367,0.017477331796134088,0.029674816784614144
207,-5,6,mid,2,0,1,1,D15,-4.282371298662921,D16,-4.2998486304590555,D14,-4.32952344724367,0.017477331796134088,0.029674816784614144
208,-5,6,mid,2,1,0,0,A02,-4.173621263037841,A03,-4.176084222307025,A01,-4.176425723257125,0.0024629592691836066,0.0003415009501006594
209,-5,6,mid,2,1,0,1,A02,-4.180076581295961,A01,-4.181104341543617,A03,-4.182725950630292,0.001027760247655607,0.001621609086675413
210,-5,6,mid,2,1,1,0,D15,-4.274525608595553,D16,-4.328704388010176,D14,-4.346853320178397,0.0541787794146229,0.018148932168220888
211,-5,6,mid,2,1,1,1,D15,-4.268210475379514,D16,-4.325245335627922,D14,-4.346853320178397,0.057034860248407426,0.0216079845504753
212,-5,6,mid,2,2,0,0,A02,-4.173073676117411,A03,-4.175538336302574,A01,-4.175886645675663,0.0024646601851623373,0.00034830937308960586
213,-5,6,mid,2,2,0,1,A02,-4.179528531495358,A01,-4.18056318287182,A03,-4.182179615751842,0.0010346513764618592,0.0016164328800218897
214,-5,6,mid,2,2,1,0,D15,-4.279659346040039,D16,-4.335330705219983,D14,-4.350600479755525,0.05567135917994381,0.015269774535542346
215,-5,6,mid,2,2,1,1,D15,-4.273484923589041,D16,-4.331824572075191,D14,-4.350600479755525,0.05833964848615025,0.018775907680334214
216,-5,7,mid,0,0,0,0,A02,-4.424319948939019,A03,-4.426152708085564,A10,-4.426798838803412,0.0018327591465450155,0.0006461307178486919
217,-5,7,mid,0,0,0,1,A02,-4.4308052915082445,A01,-4.431948847591196,A03,-4.432840996046482,0.001143556082951136,0.0008921484552866232
218,-5,7,mid,0,0,1,0,D15,-4.428147827811853,D16,-4.462931308697087,D14,-4.491914286511717,0.034783480885233864,0.028982977814630217
219,-5,7,mid,0,0,1,1,D15,-4.428147827811853,D16,-4.462931308697087,D14,-4.491914286511717,0.034783480885233864,0.028982977814630217
220,-5,7,mid,0,1,0,0,D15,-4.4002982975246026,A02,-4.400544928034491,A03,-4.402461056596922,0.0002466305098884902,0.0019161285624313962
221,-5,7,mid,0,1,0,1,A02,-4.407014908582302,A01,-4.408293206258696,A03,-4.409135649924743,0.0012782976763938692,0.0008424436660474655
222,-5,7,mid,0,1,1,0,D15,-4.4002982975246026,D16,-4.475992478392536,D14,-4.4884509075461665,0.07569418086793345,0.01245842915363049
223,-5,7,mid,0,1,1,1,D15,-4.3939831643085645,D16,-4.472533426010282,D14,-4.4884509075461665,0.07855026170171708,0.015917481535884903
224,-5,7,mid,0,2,0,0,A02,-4.419241078772785,A03,-4.421155555466976,A10,-4.42180870764489,0.0019144766941909808,0.0006531521779136185
225,-5,7,mid,0,2,0,1,A02,-4.425709463944262,A01,-4.427027218460258,A03,-4.427828520381098,0.001317754515995695,0.0008013019208403804
226,-5,7,mid,0,2,1,0,D15,-4.42244888505315,D16,-4.499541736416356,D14,-4.509083025042206,0.0770928513632061,0.009541288625849909
227,-5,7,mid,0,2,1,1,D15,-4.416274462602152,D16,-4.496035603271564,D14,-4.509083025042206,0.07976114066941253,0.013047421770641776
228,-5,7,mid,1,0,0,0,A02,-4.5155101322763445,A03,-4.517772586245386,A01,-4.51826937327484,0.0022624539690419,0.0004967870294532162
229,-5,7,mid,1,0,0,1,A02,-4.521967753069782,A01,-4.5229719297529645,A03,-4.524413974724825,0.0010041766831827559,0.0014420449718608452
230,-5,7,mid,1,0,1,0,D15,-4.577459279400843,D16,-4.602821066477533,D14,-4.624265842886986,0.025361787076690234,0.02144477640945297
231,-5,7,mid,1,0,1,1,D15,-4.577459279400843,D16,-4.602821066477533,D14,-4.624265842886986,0.025361787076690234,0.02144477640945297
232,-5,7,mid,1,1,0,0,A02,-4.499120464913597,A03,-4.5013745712731446,A01,-4.501999984821728,0.002254106359547592,0.0006254135485832535
233,-5,7,mid,1,1,0,1,A02,-4.505572735159998,A01,-4.506678051120172,A03,-4.50801078102764,0.00110531596017438,0.0013327299074683552
234,-5,7,mid,1,1,1,0,D15,-4.56219522048002,D16,-4.625107022503998,D14,-4.632434208930612,0.06291180202397761,0.0073271864266146736
235,-5,7,mid,1,1,1,1,D15,-4.555880087263982,D16,-4.621647970121743,D14,-4.632434208930612,0.06576788285776125,0.010786238808869086
236,-5,7,mid,1,2,0,0,A02,-4.49924098537802,A03,-4.50154061845911,A01,-4.502112194301666,0.0022996330810896026,0.0005715758425557382
237,-5,7,mid,1,2,0,1,A02,-4.505692705718383,A01,-4.506787687324365,A03,-4.508176298533116,0.0010949816059815376,0.0013886112087515556
238,-5,7,mid,1,2,1,0,D15,-4.572826272254426,D16,-4.63637159499433,D14,-4.641991538153128,0.06354532273990365,0.005619943158798435
239,-5,7,mid,1,2,1,1,D15,-4.566651849803428,D16,-4.632865461849537,D14,-4.641991538153128,0.0662136120461092,0.00912607630359119
240,-5,7,mid,2,0,0,0,A02,-4.467312919952032,A03,-4.469772706447428,A01,-4.470011037108068,0.0024597864953967985,0.00023833066063971842
241,-5,7,mid,2,0,0,1,A02,-4.473773316128554,A01,-4.474712472726458,A03,-4.476419359012487,0.0009391565979042227,0.0017068862860289968
242,-5,7,mid,2,0,1,0,D15,-4.5586415788613595,D16,-4.5748564736320105,D14,-4.606123793152434,0.016214894770651078,0.031267319520423165
243,-5,7,mid,2,0,1,1,D15,-4.5586415788613595,D16,-4.5748564736320105,D14,-4.606123793152434,0.016214894770651078,0.031267319520423165
244,-5,7,mid,2,1,0,0,A02,-4.449418133244193,A03,-4.451887382224763,A01,-4.452222495855132,0.0024692489805699935,0.0003351136303688662
245,-5,7,mid,2,1,0,1,A02,-4.455873589008939,A01,-4.456901943033794,A03,-4.458529231522926,0.0010283540248554601,0.0016272884891312955
246,-5,7,mid,2,1,1,0,D15,-4.55013939580028,D16,-4.602431306369549,D14,-4.622774714240707,0.052291910569268296,0.020343407871158625
247,-5,7,mid,2,1,1,1,D15,-4.543824262584241,D16,-4.598972253987294,D14,-4.622774714240707,0.05514799140305282,0.023802460253413038
248,-5,7,mid,2,2,0,0,A02,-4.448862024869461,A03,-4.451332938392097,A01,-4.451675283624676,0.0024709135226359535,0.00034234523257836713
249,-5,7,mid,2,2,0,1,A02,-4.455317001827011,A01,-4.4563525811062785,A03,-4.457974323221289,0.0010355792792671181,0.0016217421150104272
250,-5,7,mid,2,2,1,0,D15,-4.5552224953369675,D16,-4.608945618859644,D14,-4.626495668269646,0.053723123522676275,0.017550049410002266
251,-5,7,mid,2,2,1,1,D15,-4.549048072885969,D16,-4.605439485714852,D14,-4.626495668269646,0.056391412828882714,0.021056182554794134
252,-5,8,mid,0,0,0,0,D15,-4.713815147829191,A04,-4.742939870359054,D16,-4.748598628714425,0.02912472252986298,0.005658758355370885
253,-5,8,mid,0,0,0,1,A04,-4.740149689954149,A02,-4.7484607627324324,A01,-4.749610822453563,0.008311072778283801,0.0011500597211302477
254,-5,8,mid,0,0,1,0,D15,-4.713815147829191,D16,-4.748598628714425,D14,-4.777581606529055,0.034783480885233864,0.028982977814630217
255,-5,8,mid,0,0,1,1,D15,-4.713815147829191,D16,-4.748598628714425,D14,-4.777581606529055,0.034783480885233864,0.028982977814630217
256,-5,8,mid,0,1,0,0,D15,-4.689597337477901,A04,-4.7211328042989775,A02,-4.729202052393545,0.031535466821076774,0.008069248094567882
257,-5,8,mid,0,1,0,1,A04,-4.71830909868416,A02,-4.727677555941731,A01,-4.728952558685642,0.00936845725757074,0.0012750027439114575
258,-5,8,mid,0,1,1,0,D15,-4.689597337477901,D16,-4.764949788284272,D14,-4.7769943418327205,0.07535245080637143,0.012044553548448356
259,-5,8,mid,0,1,1,1,D15,-4.683282204261863,D16,-4.761490735902018,D14,-4.7769943418327205,0.07820853164015507,0.015503605930702768
260,-5,8,mid,0,2,0,0,D15,-4.709361463325251,A04,-4.737235372877831,A02,-4.7455702871530185,0.027873909552579512,0.008334914275187622
261,-5,8,mid,0,2,0,1,A04,-4.734405019566543,A02,-4.7440444563283455,A01,-4.745351700363871,0.009639436761802678,0.0013072440355257342
262,-5,8,mid,0,2,1,0,D15,-4.709361463325251,D16,-4.786147439138075,D14,-4.795285493176123,0.07678597581282354,0.009138054038047905
263,-5,8,mid,0,2,1,1,D15,-4.703187040874253,D16,-4.782641305993283,D14,-4.795285493176123,0.07945426511902998,0.012644187182839772
264,-5,8,mid,1,0,0,0,A04,-4.80927422913863,A02,-4.82398485983919,A03,-4.826192694730953,0.014710630700560223,0.0022078348917622392
265,-5,8,mid,1,0,0,1,A04,-4.805684920232816,A02,-4.822472378291184,A01,-4.823494846699066,0.01678745805836801,0.0010224684078821156
266,-5,8,mid,1,0,1,0,D15,-4.850802698700273,D16,-4.875325082591155,D14,-4.8975652904089975,0.024522383890882793,0.022240207817842084
267,-5,8,mid,1,0,1,1,D15,-4.850802698700273,D16,-4.875325082591155,D14,-4.8975652904089975,0.024522383890882793,0.022240207817842084
268,-5,8,mid,1,1,0,0,A04,-4.792326342223507,A02,-4.808097244391977,A03,-4.810301611834951,0.015770902168469547,0.002204367442973698
269,-5,8,mid,1,1,0,1,A04,-4.788710196102173,A02,-4.8065795440435135,A01,-4.807700076504383,0.017869347941340763,0.0011205324608694056
270,-5,8,mid,1,1,1,0,D15,-4.837861863373807,D16,-4.8999441426760475,D14,-4.908224059565739,0.062082279302240195,0.008279916889691208
271,-5,8,mid,1,1,1,1,D15,-4.831546730157769,D16,-4.896485090293793,D14,-4.908224059565739,0.06493836013602383,0.01173896927194562
272,-5,8,mid,1,2,0,0,A04,-4.792412843286348,A02,-4.808147375544158,A03,-4.810391632664533,0.015734532257810407,0.002244257120374904
273,-5,8,mid,1,2,0,1,A04,-4.788794186707922,A02,-4.80662917862966,A01,-4.807740988273179,0.017834991921738208,0.0011118096435183134
274,-5,8,mid,1,2,1,0,D15,-4.8478299826437645,D16,-4.910630052481508,D14,-4.917079815865083,0.06280006983774378,0.006449763383574947
275,-5,8,mid,1,2,1,1,D15,-4.841655560192766,D16,-4.9071239193367155,D14,-4.917079815865083,0.06546835914394933,0.009955896528367703
276,-5,8,mid,2,0,0,0,A04,-4.75830767590877,A02,-4.777042161910678,A03,-4.7794147532362725,0.0187344860019083,0.0023725913255940867
277,-5,8,mid,2,0,0,1,A04,-4.754106528774652,A02,-4.775529259120608,A01,-4.776500519317298,0.02142273034595643,0.0009712601966898049
278,-5,8,mid,2,0,1,0,D15,-4.828179004924397,D16,-4.8444963617556995,D14,-4.875644418633033,0.0163173568313022,0.031148056877333907
279,-5,8,mid,2,0,1,1,D15,-4.828179004924397,D16,-4.8444963617556995,D14,-4.875644418633033,0.0163173568313022,0.031148056877333907
280,-5,8,mid,2,1,0,0,A04,-4.739722375229125,A02,-4.759572486895262,A03,-4.761954575663072,0.019850111666137593,0.0023820887678098757
281,-5,8,mid,2,1,0,1,A04,-4.735492326085997,A02,-4.758054648427883,A01,-4.75911517617576,0.022562322341886265,0.0010605277478763497
282,-5,8,mid,2,1,1,0,D15,-4.820239072997457,D16,-4.872663329473665,D14,-4.8927122966202194,0.05242425647620852,0.02004896714655402
283,-5,8,mid,2,1,1,1,D15,-4.813923939781418,D16,-4.869204277091411,D14,-4.8927122966202194,0.055280337309993044,0.023508019528808433
284,-5,8,mid,2,2,0,0,A04,-4.739158208268426,A02,-4.759077585929635,A03,-4.761461032302234,0.01991937766120877,0.0023834463725993515
285,-5,8,mid,2,2,0,1,A04,-4.734925471129452,A02,-4.757559284595686,A01,-4.758626918366743,0.022633813466233832,0.0010676337710568973
286,-5,8,mid,2,2,1,0,D15,-4.82532330560747,D16,-4.879181469482918,D14,-4.89643458891864,0.053858163875448284,0.017253119435721942
287,-5,8,mid,2,2,1,1,D15,-4.819148883156472,D16,-4.875675336338126,D14,-4.89643458891864,0.05652645318165472,0.02075925258051381
288,-5,9,mid,0,0,0,0,D15,-5.014517589952705,A04,-5.043642243945238,D16,-5.049301070837938,0.02912465399253339,0.005658826892699587
289,-5,9,mid,0,0,0,1,A04,-5.040852062169587,A02,-5.049163168891615,A01,-5.050313232590025,0.008311106722028505,0.0011500636984091983
290,-5,9,mid,0,0,1,0,D15,-5.014517589952705,D16,-5.049301070837938,D14,-5.078284048652568,0.034783480885232976,0.028982977814630217
291,-5,9,mid,0,0,1,1,D15,-5.014517589952705,D16,-5.049301070837938,D14,-5.078284048652568,0.034783480885232976,0.028982977814630217
292,-5,9,mid,0,1,0,0,D15,-4.993327268305852,A04,-5.024382409912519,A02,-5.032377779289911,0.031055141606667114,0.007995369377391981
293,-5,9,mid,0,1,0,1,A04,-5.021562457371892,A02,-5.030855558337944,A01,-5.0321218123633225,0.00929310096605196,0.0012662540253787213
294,-5,9,mid,0,1,1,0,D15,-4.993327268305852,D16,-5.068377619103133,D14,-5.080056293736754,0.07505035079728106,0.011678674633620822
295,-5,9,mid,0,1,1,1,D15,-4.987012135089814,D16,-5.064918566720879,D14,-5.080056293736754,0.0779064316310647,0.015137727015875235
296,-5,9,mid,0,2,0,0,D15,-5.01062721925569,A04,-5.038127725732037,A02,-5.0463358808964704,0.027500506476346942,0.008208155164433073
297,-5,9,mid,0,2,0,1,A04,-5.03530240864933,A02,-5.044812551118163,A01,-5.046104624292904,0.00951014246883286,0.0012920731747412262
298,-5,9,mid,0,2,1,0,D15,-5.01062721925569,D16,-5.08714300733977,D14,-5.0959260346013515,0.07651578808407944,0.008783027261581644
299,-5,9,mid,0,2,1,1,D15,-5.004452796804692,D16,-5.083636874194978,D14,-5.0959260346013515,0.07918407739028588,0.012289160406373512
300,-5,9,mid,1,0,0,0,A04,-5.091959817333259,A02,-5.106538297864087,A03,-5.108788348361954,0.014578480530827775,0.0022500504978673064
301,-5,9,mid,1,0,0,1,A04,-5.088371043134055,A02,-5.105026031207387,A01,-5.106028919314348,0.016654988073332433,0.0010028881069610307
302,-5,9,mid,1,0,1,0,D15,-5.138384779332347,D16,-5.162013717828078,D14,-5.185100500519775,0.023628938495730445,0.023086782691697394
303,-5,9,mid,1,0,1,1,D15,-5.138384779332347,D16,-5.162013717828078,D14,-5.185100500519775,0.023628938495730445,0.023086782691697394
304,-5,9,mid,1,1,0,0,A04,-5.0755244641654755,A02,-5.091139093062713,A03,-5.093389579834884,0.015614628897237637,0.002250486772171101
305,-5,9,mid,1,1,0,1,A04,-5.071909043054212,A02,-5.089621702766911,A01,-5.0907202432655945,0.017712659712698198,0.0010985404986838532
306,-5,9,mid,1,1,1,0,D15,-5.127627580443625,D16,-5.18886761330192,D14,-5.19814091713051,0.06124003285829449,0.009273303828590151
307,-5,9,mid,1,1,1,1,D15,-5.121312447227587,D16,-5.185408560919665,D14,-5.19814091713051,0.06409611369207813,0.012732356210844564
308,-5,9,mid,1,2,0,0,A04,-5.075542282958421,A02,-5.091128431177964,A03,-5.093412998930004,0.015586148219543183,0.002284567752040445
309,-5,9,mid,1,2,0,1,A04,-5.071924532626111,A02,-5.089610587232582,A01,-5.090702218391073,0.01768605460647077,0.0010916311584905358
310,-5,9,mid,1,2,1,0,D15,-5.136916088875573,D16,-5.198961748730436,D14,-5.206278528620915,0.062045659854862656,0.00731677989047963
311,-5,9,mid,1,2,1,1,D15,-5.130741666424575,D16,-5.195455615585643,D14,-5.206278528620915,0.06471394916106821,0.010822913035272386
312,-5,9,mid,2,0,0,0,A04,-5.042354960367109,A02,-5.061068954414954,A03,-5.063436106145899,0.018713994047844906,0.0023671517309447054
313,-5,9,mid,2,0,0,1,A04,-5.0381547317477375,A02,-5.059556382837584,A01,-5.060527145541291,0.02140165108984604,0.0009707627037069955
314,-5,9,mid,2,0,1,0,D15,-5.111822754683189,D16,-5.128257410435095,D14,-5.159270550023742,0.01643465575190639,0.031013139588647043
315,-5,9,mid,2,0,1,1,D15,-5.111822754683189,D16,-5.128257410435095,D14,-5.159270550023742,0.01643465575190639,0.031013139588647043
316,-5,9,mid,2,1,0,0,A04,-5.024216667706051,A02,-5.044047692292254,A03,-5.046424333249047,0.01983102458620234,0.002376640956793352
317,-5,9,mid,2,1,0,1,A04,-5.01998749741745,A02,-5.042530185340145,A01,-5.043590350828519,0.022542687922695315,0.0010601654883739542
318,-5,9,mid,2,1,1,0,D15,-5.104426665171981,D16,-5.157006192774171,D14,-5.176751252748679,0.05257952760219009,0.019745059974508372
319,-5,9,mid,2,1,1,1,D15,-5.098111531955942,D16,-5.153547140391916,D14,-5.176751252748679,0.055435608435974615,0.023204112356762785
320,-5,9,mid,2,2,0,0,A04,-5.023716501384198,A02,-5.043614575298808,A03,-5.045992294331402,0.019898073914610848,0.0023777190325935393
321,-5,9,mid,2,2,0,1,A04,-5.019484720483594,A02,-5.042096620544314,A01,-5.043163765220003,0.02261190006071967,0.0010671446756891356
322,-5,9,mid,2,2,1,0,D15,-5.109513332508025,D16,-5.163528500985716,D14,-5.180476345762186,0.054015168477691056,0.016947844776469267
323,-5,9,mid,2,2,1,1,D15,-5.103338910057027,D16,-5.1600223678409245,D14,-5.180476345762186,0.056683457783897495,0.020453977921261135
324,-5,10,mid,0,0,0,0,D15,-5.331046476398508,A04,-5.36017105686536,D16,-5.365829957283741,0.029124580466851846,0.00565890041838113
325,-5,10,mid,0,0,0,1,A04,-5.357380873619194,A02,-5.365692016755496,A01,-5.366842084720661,0.00831114313630188,0.0011500679651650358
326,-5,10,mid,0,0,1,0,D15,-5.331046476398508,D16,-5.365829957283741,D14,-5.39481293509837,0.034783480885232976,0.02898297781462933
327,-5,10,mid,0,0,1,1,D15,-5.331046476398508,D16,-5.365829957283741,D14,-5.39481293509837,0.034783480885232976,0.02898297781462933
328,-5,10,mid,0,1,0,0,D15,-5.312339849257465,A04,-5.342989315309319,A02,-5.350921922783098,0.030649466051854368,0.007932607473779107
329,-5,10,mid,0,1,0,1,A04,-5.340172543473765,A02,-5.34940162729813,A01,-5.350660448187942,0.009229083824365603,0.0012588208898121067
330,-5,10,mid,0,1,1,0,D15,-5.312339849257465,D16,-5.3871348040620886,D14,-5.398504163879975,0.07479495480462361,0.011369359817886782
331,-5,10,mid,0,1,1,1,D15,-5.306024716041427,D16,-5.383675751679834,D14,-5.398504163879975,0.07765103563840725,0.014828412200141194
332,-5,10,mid,0,2,0,0,D15,-5.327090947071721,A04,-5.354279546444128,A02,-5.362378913595376,0.027188599372407474,0.008099367151247705
333,-5,10,mid,0,2,0,1,A04,-5.351458523345251,A02,-5.360857702040635,A01,-5.362136751961354,0.00939917869538398,0.0012790499207193662
334,-5,10,mid,0,2,1,0,D15,-5.327090947071721,D16,-5.403379161166816,D14,-5.41186315612189,0.07628821409509534,0.008483994955073904
335,-5,10,mid,0,2,1,1,D15,-5.320916524620722,D16,-5.399873028022024,D14,-5.41186315612189,0.07895650340130178,0.011990128099865771
