scenario,match_index,match_seed,action_diff_steps,macro_diff_steps,fall_diff_steps,score_path_l1,final_score_gap,reward_gap,win_gap,mdp_unique_action_count,mdp_unique_macro_count,mdp_has_probe_attack,mdp_has_counter_defense,mdp_non_dominant_macro_share,is_scenario_representative,is_plot_sample
领先局,269,926813466,4,4,0,0.0,0,-0.41730284359063674,0,3,3,1,0,0.55,False,False
领先局,270,1961061739,10,10,1,1.0,-1,-1.4146138516015352,0,5,5,1,1,0.65,False,False
领先局,271,2792441956,10,10,2,6.0,1,-0.012152056159623115,0,4,4,1,0,0.65,False,False
领先局,272,3036363120,4,4,0,10.0,-1,-0.4935390313319221,0,3,3,1,0,0.55,False,False
领先局,273,3081185937,10,10,1,0.0,0,-0.7980009737201517,0,4,4,1,0,0.65,False,False
领先局,274,4038686705,4,4,1,0.0,0,-0.35811767220146606,0,4,4,1,0,0.55,False,False
领先局,275,3617341412,10,10,1,5.0,1,-0.7364264678621293,0,5,5,1,1,0.65,False,False
领先局,276,3932644725,10,10,1,0.0,0,-0.9388977585327769,0,4,4,1,0,0.6,False,False
领先局,277,1476547675,4,4,0,0.0,0,-0.6484448898945274,0,3,3,1,0,0.55,False,False
领先局,278,2987083401,10,10,2,0.0,0,-0.1972638497557888,0,5,5,1,1,0.65,False,False
领先局,279,2958350733,9,9,0,4.0,-2,-0.9900545090698234,0,4,4,1,0,0.65,False,False
领先局,280,2597510558,2,2,0,0.0,0,-0.1860280240595955,0,4,4,1,0,0.5,False,False
领先局,281,2595880834,5,5,0,16.0,-2,-0.6185507589891355,0,3,3,1,0,0.55,False,False
领先局,282,2255277967,10,10,1,0.0,0,-0.23982404409325753,0,5,5,1,1,0.65,False,False
领先局,283,1758192251,10,10,2,0.0,0,-0.8524066413032791,0,5,5,1,1,0.65,False,False
领先局,284,587946730,10,10,1,0.0,0,-1.2545172104834297,0,4,4,1,0,0.6,False,False
领先局,285,436737000,10,10,0,0.0,0,-1.62095172646546,0,5,5,1,1,0.65,False,False
领先局,286,11209270,10,10,2,1.0,1,-0.17820506992821628,0,4,4,1,0,0.6,False,False
领先局,287,1516331476,10,10,2,0.0,0,-0.6788994570615969,0,5,5,1,1,0.65,False,False
领先局,288,1598818535,9,9,1,0.0,0,-1.0232500695313433,0,5,5,1,1,0.65,False,False
领先局,289,4138135482,11,11,2,2.0,-1,-1.0983242211068998,0,5,5,1,1,0.65,False,False
领先局,290,1040985956,11,11,2,0.0,0,-0.00856761807000872,0,4,4,1,0,0.55,False,False
领先局,291,929961357,10,10,0,0.0,0,-0.3944946196796586,0,4,4,1,0,0.65,False,False
领先局,292,190147055,7,7,3,10.0,-2,-1.201853036498802,0,5,5,1,1,0.65,False,False
领先局,293,488071465,9,9,1,8.0,-2,-1.036524599519307,0,4,4,1,0,0.6,False,False
领先局,294,2824120458,10,10,1,7.0,1,-0.44648952653006724,0,4,4,1,0,0.65,False,False
领先局,295,1579171103,10,10,3,0.0,0,-1.1097038308883,0,4,4,1,0,0.65,False,False
领先局,296,2660166558,10,10,0,0.0,0,-0.5515758429138877,0,4,4,1,0,0.6,False,False
领先局,297,433709198,8,8,2,0.0,0,-1.6229768545642997,0,4,4,1,0,0.65,False,False
领先局,298,3276712977,10,10,1,5.0,1,-0.30585988246992457,0,5,5,1,1,0.65,False,False
领先局,299,1147610672,9,9,0,3.0,1,-0.7267219964907277,0,5,5,1,1,0.65,False,False
领先局,300,253591571,4,4,0,0.0,0,-0.6795044802731169,0,3,3,1,0,0.55,False,False
领先局,301,3927559137,10,10,1,0.0,0,-0.4208366421312917,0,5,5,1,1,0.6,False,False
领先局,302,1544352154,10,10,0,0.0,0,-1.1843450386732748,0,5,5,1,1,0.65,False,False
领先局,303,1369158613,10,10,1,1.0,1,-0.6437317618764204,0,4,4,1,0,0.65,False,False
领先局,304,205871317,9,9,1,7.0,1,0.4323242864714949,0,4,4,1,0,0.65,False,False
领先局,305,2516376303,10,10,3,0.0,0,-1.1579864861725486,0,5,5,1,1,0.65,False,False
领先局,306,1199354007,10,10,2,1.0,-1,-0.9061490312719691,0,4,4,1,0,0.6,False,False
领先局,307,1025401019,9,9,1,6.0,-1,-0.8256443175689778,0,4,4,1,0,0.65,False,False
领先局,308,2903961225,10,10,1,14.0,-3,-1.8481828614868423,0,4,4,1,0,0.65,False,False
领先局,309,2868951928,6,6,0,18.0,0,-0.36537076527651813,0,3,3,1,0,0.44999999999999996,False,False
领先局,310,627788649,10,10,2,3.0,1,-0.5454459322157454,0,5,5,1,1,0.65,False,False
领先局,311,548280009,10,10,2,6.0,-1,-0.725276244900094,0,4,4,1,0,0.65,False,False
领先局,312,1040339981,10,10,2,8.0,2,-0.24087261311975539,0,5,5,1,1,0.65,False,False
领先局,313,3392205470,10,10,0,3.0,1,-0.5098368862261431,0,4,4,1,0,0.65,False,False
领先局,314,1144795124,4,4,1,0.0,0,-1.0307017514689214,0,4,4,1,0,0.55,False,False
领先局,315,1816539429,10,10,0,5.0,1,0.0715469222006675,0,4,4,1,0,0.65,False,False
领先局,316,551465224,10,10,0,1.0,1,-0.02100628064476595,0,5,5,1,1,0.65,False,False
领先局,317,788815355,10,10,1,5.0,-1,-0.7043632444774577,0,4,4,1,0,0.65,False,False
领先局,318,2862485383,7,7,0,10.0,-1,-1.586041141229579,0,5,5,1,1,0.65,False,False
领先局,319,3256657085,11,11,1,0.0,0,-0.6766542244738645,0,5,5,1,1,0.65,False,False
领先局,320,3718621112,10,10,1,5.0,1,-0.8602225545253201,0,5,5,1,1,0.65,False,False
领先局,321,2380625376,9,9,2,0.0,0,-1.2290286671137718,0,5,5,1,1,0.65,False,False
领先局,322,1190112404,6,6,1,22.0,-2,-0.9432828516835858,0,4,4,1,0,0.6,False,False
领先局,323,1881818489,4,4,1,0.0,0,-0.4132873658093743,0,4,4,1,0,0.55,False,False
领先局,324,670379904,4,4,0,0.0,0,-0.45074778714276675,0,3,3,1,0,0.55,False,False
领先局,325,1033480979,10,10,1,3.0,0,-0.3969667711207716,0,5,5,1,1,0.65,False,False
领先局,326,2066488229,4,4,0,0.0,0,-0.4028661686532651,0,3,3,1,0,0.55,False,False
领先局,327,3355940956,10,10,1,3.0,1,0.5010934349526917,0,5,5,1,1,0.65,False,False
领先局,328,1111834594,10,10,2,5.0,2,-0.4364668622549548,0,5,5,1,1,0.65,False,False
领先局,329,1568887371,10,10,0,4.0,1,-1.321065035877293,0,5,5,1,1,0.65,False,False
领先局,330,161672305,10,10,1,5.0,1,-0.31554647221862275,0,4,4,1,0,0.65,False,False
领先局,331,185073106,10,10,1,0.0,0,-1.3789622071679997,0,5,5,1,1,0.65,False,False
领先局,332,2346338870,9,9,1,0.0,0,-0.6277150030630096,0,4,4,1,0,0.6,False,False
领先局,333,4146229441,4,4,0,0.0,0,-0.3972734864209251,0,3,3,1,0,0.55,False,False
领先局,334,2471064808,4,4,0,0.0,0,-0.4813324987608034,0,3,3,1,0,0.55,False,False
领先局,335,130845353,7,7,0,0.0,0,-0.7980051069923473,0,4,4,1,0,0.65,False,False
领先局,336,2464560888,10,10,1,0.0,0,-1.1789314904545751,0,5,5,1,1,0.65,False,False
领先局,337,517410747,9,9,0,7.0,-1,-0.5388882268208643,0,5,5,1,1,0.65,False,False
领先局,338,2972721243,10,10,1,3.0,1,-1.0790140287803744,0,4,4,1,0,0.65,False,False
领先局,339,2000649585,4,4,0,0.0,0,-0.5009545650421448,0,3,3,1,0,0.55,False,False
领先局,340,1560991086,4,4,0,0.0,0,-0.5066052965255938,0,3,3,1,0,0.55,False,False
领先局,341,892730175,8,8,0,0.0,0,-0.8294249067377848,0,4,4,1,1,0.65,False,False
领先局,342,755959807,11,11,1,0.0,0,-0.7441212404173072,0,4,4,1,0,0.6,False,False
领先局,343,1439394025,11,11,1,6.0,1,-0.08228602982587496,0,5,5,1,1,0.65,False,False
领先局,344,1932847511,9,9,0,0.0,0,-0.9621114305254199,0,5,5,1,1,0.65,False,False
领先局,345,2437674151,8,8,1,1.0,-1,0.4333373425473859,0,4,4,1,0,0.6,False,False
领先局,346,2959221836,11,11,1,0.0,0,-0.4281175459752369,0,4,4,1,0,0.6,False,False
领先局,347,4113899858,10,10,2,11.0,2,-0.13688851432326388,0,4,4,1,0,0.65,False,False
领先局,348,139419772,5,5,1,7.0,-1,-0.6213948241377274,0,4,4,1,0,0.6,False,False
领先局,349,4021430381,8,8,0,0.0,0,-0.8814668895601603,0,4,4,1,1,0.65,False,False
领先局,350,2410727800,12,12,0,5.0,1,-0.2924373191902312,0,5,5,1,1,0.65,False,False
领先局,351,317380798,9,9,0,0.0,0,-1.069673452578261,0,5,5,1,1,0.65,False,False
领先局,352,3723234965,10,10,1,0.0,0,-0.7836241528400159,0,4,4,1,0,0.55,False,False
领先局,353,3664954245,10,10,0,0.0,0,-1.753277683741885,0,5,5,1,1,0.65,False,False
领先局,354,1237705271,8,8,0,18.0,-2,-0.191192167809902,0,3,3,1,0,0.5,False,False
领先局,355,720797109,10,10,0,3.0,-1,-0.10921203051043982,0,4,4,1,0,0.65,False,False
领先局,356,1291607624,10,10,1,7.0,2,0.1315186752502786,0,4,4,1,0,0.6,False,False
领先局,357,3485077649,4,4,0,0.0,0,-0.5249528942879103,0,3,3,1,0,0.55,False,False
领先局,358,3945373095,10,10,0,0.0,0,-0.29875729005410356,0,4,4,1,0,0.6,False,False
领先局,359,1272801607,5,5,1,20.0,-2,0.14280284913330554,0,3,3,1,0,0.44999999999999996,False,False
领先局,360,2041085086,4,4,0,0.0,0,-0.6173351949693657,0,3,3,1,0,0.55,False,False
领先局,361,3083075087,4,4,0,0.0,0,-0.5396990065708867,0,3,3,1,0,0.55,False,False
领先局,362,774170438,10,10,2,7.0,1,-0.9086045483447993,0,5,5,1,1,0.65,False,False
领先局,363,3087193307,10,10,1,0.0,0,-1.2245501026560515,0,4,4,1,0,0.65,False,False
领先局,364,966994897,10,10,2,15.0,3,0.22726749774348853,0,4,4,1,0,0.6,True,False
领先局,365,3653089843,4,4,1,0.0,0,-0.48188424492541415,0,4,4,1,0,0.55,False,False
领先局,366,572965015,4,4,0,0.0,0,-0.5739408233933077,0,3,3,1,0,0.55,False,False
领先局,367,4207460982,9,9,1,6.0,-1,-0.18666044548388072,0,4,4,1,0,0.65,False,False
领先局,368,3095730118,8,8,1,0.0,0,-1.480224295355173,0,5,5,1,1,0.65,False,False
领先局,369,1183181252,10,10,1,0.0,0,-0.46934200114954017,0,4,4,1,0,0.6,False,False
领先局,370,3464653454,9,9,2,6.0,-1,-0.27918249216996216,0,4,4,1,0,0.65,False,False
领先局,371,2698564280,4,4,0,0.0,0,-0.43430680217402085,0,3,3,1,0,0.55,False,False
领先局,372,2044411591,10,10,2,0.0,0,-1.9071877763944514,0,5,5,1,1,0.65,False,False
领先局,373,3175100939,6,6,0,19.0,-1,0.1664360346173126,0,4,4,1,0,0.5,False,False
领先局,374,2960843426,10,10,1,1.0,1,-0.8662304670684176,0,4,4,1,0,0.6,False,False
领先局,375,342005399,9,9,0,0.0,0,-0.6880822193869722,0,4,4,1,0,0.65,False,False
领先局,376,986192581,10,10,0,3.0,1,-1.0218001765988998,0,4,4,1,0,0.65,False,False
领先局,377,2847397263,10,10,1,0.0,0,-0.43566954760977694,0,4,4,1,0,0.6,False,False
领先局,378,1741662381,11,11,1,0.0,0,-0.9928009368602435,0,5,5,1,1,0.65,False,False
领先局,379,1380898622,11,11,2,4.0,1,0.205467983930264,0,5,5,1,1,0.65,False,False
领先局,380,2341672421,10,10,0,6.0,-2,-0.017573407831521948,0,5,5,1,1,0.65,False,False
领先局,381,693504256,4,4,0,10.0,-1,-0.618757465189983,0,3,3,1,0,0.55,False,False
领先局,382,4219646129,10,10,2,0.0,0,-1.1730741581858481,0,5,5,1,1,0.65,False,False
领先局,383,2359962369,10,10,2,5.0,1,-0.32914339842808005,0,5,5,1,1,0.65,False,False
领先局,384,30041224,7,7,2,5.0,-1,-1.944426520063498,0,5,5,1,1,0.65,False,False
领先局,385,1983774943,4,4,1,0.0,0,-0.7160320781171219,0,4,4,1,0,0.55,False,False
领先局,386,3195197009,4,4,0,0.0,0,-0.4983133517949536,0,4,4,1,0,0.6,False,False
领先局,387,2478539008,10,10,2,9.0,1,-0.5275722152078135,0,4,4,1,0,0.65,False,False
领先局,388,2188463995,11,11,0,2.0,1,-0.3267065766157877,0,5,5,1,1,0.65,False,False
领先局,389,2757015056,10,10,2,1.0,-1,-1.5042245129511382,0,5,5,1,1,0.65,False,False
领先局,390,108978175,10,10,0,2.0,1,-0.22238883829858835,0,4,4,1,0,0.65,False,False
领先局,391,2141766450,10,10,1,0.0,0,-0.7506807775674353,0,4,4,1,0,0.65,False,False
领先局,392,1728096414,10,10,1,7.0,-1,-0.18000071919164995,0,4,4,1,0,0.6,False,False
领先局,393,3887592685,4,4,0,0.0,0,-0.3317027756150459,0,3,3,1,0,0.55,False,False
领先局,394,2505769481,4,4,0,0.0,0,-0.5123520566332367,0,3,3,1,0,0.55,False,False
领先局,395,764135662,10,10,0,0.0,0,-1.0131623497013909,0,4,4,1,0,0.65,False,False
领先局,396,3665296203,11,11,0,2.0,1,-1.0491645751714405,0,5,5,1,1,0.65,False,False
领先局,397,1240350686,10,10,0,0.0,0,-0.9562620055074387,0,5,5,1,1,0.65,False,False
领先局,398,4277410401,10,10,0,2.0,1,-0.4281990042442647,0,4,4,1,0,0.65,False,False
领先局,399,1529960297,8,8,1,9.0,-1,-0.8413149760729617,0,4,4,1,0,0.6,False,False
领先局,400,3643268340,8,8,0,0.0,0,-0.9027920695835157,0,3,3,1,0,0.6,False,False
领先局,401,3325945449,4,4,0,0.0,0,-0.3451322582097127,0,3,3,1,0,0.55,False,False
领先局,402,3102944777,9,9,0,3.0,1,-0.041513353404788234,0,5,5,1,1,0.65,False,False
领先局,403,2800740084,7,7,0,6.0,-2,-0.6919296935632673,0,4,4,1,0,0.65,False,False
领先局,404,96407819,8,8,0,0.0,0,-1.0853838543334469,0,4,4,1,1,0.65,False,False
领先局,405,886578659,10,10,1,8.0,-1,-1.435575550969073,0,5,5,1,1,0.65,False,False
领先局,406,3750707230,9,9,1,0.0,0,-0.17455246219857834,0,4,4,1,0,0.65,False,False
领先局,407,3197353572,10,10,0,5.0,1,-0.7444235335763043,0,5,5,1,1,0.65,False,False
领先局,408,1985042560,4,4,0,0.0,0,-0.3773107543694749,0,3,3,1,0,0.55,False,False
领先局,409,3313726344,10,10,1,0.0,0,-0.9836983566015736,0,4,4,1,0,0.65,False,False
领先局,410,2820900950,10,10,2,0.0,0,-1.5880915840513463,0,4,4,1,0,0.65,False,False
领先局,411,3308161903,11,11,0,0.0,0,-0.4641321881546272,0,4,4,1,0,0.55,False,False
领先局,412,2290536925,4,4,0,0.0,0,-0.32231879960601795,0,3,3,1,0,0.55,False,False
领先局,413,336609062,10,10,1,7.0,-1,-1.4540138456478022,0,4,4,1,0,0.65,False,False
领先局,414,1752218566,10,10,0,5.0,1,-0.40108615419131155,0,4,4,1,0,0.65,False,False
领先局,415,911130705,11,11,0,3.0,-1,-0.4749103667435346,0,5,5,1,1,0.65,False,False
领先局,416,3705181398,10,10,1,4.0,1,-0.46497840693895753,0,4,4,1,0,0.65,False,False
领先局,417,3845649407,6,6,0,12.0,-2,-0.6649709226727687,0,5,5,1,1,0.6,False,False
领先局,418,871498955,10,10,0,0.0,0,-0.8248068681958287,0,4,4,1,0,0.55,False,False
领先局,419,3777131935,6,6,1,5.0,-1,-0.8272589486708437,0,5,5,1,1,0.65,False,False
领先局,420,1415258112,10,10,4,0.0,0,-0.7856655257167162,0,5,5,1,1,0.65,False,False
领先局,421,882927840,10,10,3,0.0,0,-1.3676573765213114,0,5,5,1,1,0.65,False,False
领先局,422,1168983907,10,10,1,0.0,0,-0.8433375915275789,0,4,4,1,0,0.6,False,False
领先局,423,2368140419,4,4,1,0.0,0,-0.6068581268566398,0,4,4,1,0,0.55,False,False
领先局,424,1028671630,5,5,1,13.0,-2,-1.399845304363799,0,5,5,1,1,0.65,False,False
领先局,425,1128216003,10,10,0,12.0,-3,-0.42022332663136375,0,5,5,1,1,0.65,False,False
领先局,426,3003740756,10,10,1,0.0,0,-0.9176394374900578,0,5,5,1,1,0.65,False,False
领先局,427,1787929478,12,12,2,3.0,1,-0.6094482158222636,0,4,4,1,0,0.65,False,False
领先局,428,2995098112,10,10,0,6.0,-1,-0.35074129948177557,0,5,5,1,1,0.65,False,False
领先局,429,89957419,10,10,1,0.0,0,-0.9666298393375978,0,4,4,1,0,0.55,False,False
领先局,430,419046443,10,10,1,0.0,0,-1.2599853664439422,0,5,5,1,1,0.65,False,False
领先局,431,1210151001,11,11,1,5.0,-1,-1.5168256714908956,0,5,5,1,1,0.65,False,False
领先局,432,1554706477,11,11,1,4.0,1,0.13516917530028394,0,4,4,1,0,0.6,False,False
领先局,433,1162565618,10,10,0,0.0,0,-1.35401578108646,0,5,5,1,1,0.65,False,False
领先局,434,1699013142,10,10,0,3.0,1,-0.7237814754337428,0,5,5,1,1,0.65,False,False
领先局,435,3947635398,10,10,1,5.0,1,-0.876349129061289,0,5,5,1,1,0.65,False,False
领先局,436,1975774303,10,10,1,0.0,0,-1.3364741501201447,0,4,4,1,0,0.65,False,False
领先局,437,2525312850,4,4,1,8.0,-1,-1.2832922188396125,0,4,4,1,0,0.55,False,False
领先局,438,3390398801,12,12,1,5.0,1,-1.2419379086703373,0,5,5,1,1,0.6,False,False
领先局,439,762427532,11,11,0,3.0,1,-0.36113702989634255,0,5,5,1,1,0.65,False,False
领先局,440,619571885,10,10,1,0.0,0,-0.855261828334628,0,4,4,1,0,0.6,False,False
领先局,441,1836375726,10,10,2,2.0,0,-2.0246324342360627,0,5,5,1,1,0.65,False,False
领先局,442,2669771794,10,10,1,7.0,-1,-0.7470627907392053,0,5,5,1,1,0.65,False,False
领先局,443,2117144694,4,4,0,0.0,0,-0.7719704074900733,0,3,3,1,0,0.55,False,False
领先局,444,513816123,12,12,1,32.0,-2,-1.2769276879293674,0,4,4,1,0,0.6,False,False
领先局,445,2737440859,9,9,1,1.0,0,0.41232166201647047,0,5,5,1,1,0.65,False,False
领先局,446,3969492392,10,10,1,0.0,0,-0.19180077747261315,0,4,4,1,0,0.6,False,False
领先局,447,2286846100,5,5,0,18.0,-2,-0.5900506813274848,0,3,3,1,0,0.5,False,False
领先局,448,3858830899,9,9,0,1.0,0,-1.3981997529058106,0,4,4,1,1,0.6,False,False
领先局,449,1808149908,10,10,0,5.0,0,-1.6836684081279945,0,5,5,1,1,0.65,False,False
领先局,450,1719170721,11,11,0,4.0,-1,-0.6527369034964146,0,5,5,1,1,0.65,False,False
领先局,451,1334845820,10,10,1,1.0,0,-0.12566593780906388,0,5,5,1,1,0.65,False,False
领先局,452,2234123171,10,10,1,8.0,1,0.4724935228242888,0,4,4,1,0,0.55,False,False
领先局,453,2469604084,4,4,0,0.0,0,-0.41837702376679076,0,3,3,1,0,0.55,False,False
领先局,454,453576960,10,10,0,0.0,0,0.09237018818101461,0,5,5,1,1,0.65,False,False
领先局,455,4191166584,10,10,1,0.0,0,-1.9927030345072652,0,5,5,1,1,0.65,False,False
领先局,456,657628042,10,10,1,0.0,0,-1.0394052860075398,0,4,4,1,0,0.65,False,False
领先局,457,2375060926,10,10,0,0.0,0,-0.09747037417896465,0,4,4,1,0,0.6,False,False
领先局,458,1333469200,10,10,0,9.0,-1,-0.07522356612551384,0,4,4,1,0,0.65,False,False
领先局,459,3809688160,9,9,0,0.0,0,-0.5562900201243934,0,5,5,1,1,0.65,False,False
领先局,460,2766185993,11,11,2,9.0,1,-0.9279782680771369,0,4,4,1,0,0.65,False,False
领先局,461,65594608,8,8,0,6.0,-2,-1.3702929321491517,0,5,5,1,1,0.65,False,False
领先局,462,117289786,10,10,1,0.0,0,-0.42764054328542755,0,4,4,1,0,0.6,False,False
领先局,463,872296702,10,10,0,8.0,2,0.016374892747986536,0,4,4,1,0,0.65,False,False
领先局,464,3523998482,8,8,1,6.0,-2,-1.7868328839187555,0,5,5,1,1,0.65,False,False
领先局,465,3714150188,10,10,3,4.0,1,-1.3107346868673257,0,4,4,1,0,0.65,False,False
领先局,466,2366146546,11,11,2,3.0,1,-0.21538134459017755,0,4,4,1,0,0.65,False,False
领先局,467,2445867467,11,11,1,0.0,0,-0.5476206608066079,0,4,4,1,0,0.6,False,False
领先局,468,2777458513,10,10,0,1.0,0,-0.871085763431207,0,5,5,1,1,0.65,False,False
领先局,469,2094046001,10,10,0,5.0,1,-1.2629108829465707,0,4,4,1,0,0.65,False,False
领先局,470,2194082699,4,4,0,0.0,0,-0.7005998984559199,0,3,3,1,0,0.55,False,False
领先局,471,1584002357,10,10,3,2.0,1,-1.734080450197789,0,4,4,1,0,0.65,False,False
领先局,472,2106815383,10,10,1,1.0,1,-0.16735767686449066,0,4,4,1,0,0.55,False,False
领先局,473,1268156579,4,4,1,0.0,0,-0.49127102242790244,0,4,4,1,0,0.55,False,False
领先局,474,3211900764,4,4,0,0.0,0,-0.4817172126052274,0,3,3,1,0,0.55,False,False
领先局,475,2915551774,10,10,1,0.0,0,-0.4672155655978276,0,5,5,1,1,0.65,False,False
领先局,476,3078821132,11,11,0,8.0,-1,-0.5360818805161447,0,4,4,1,0,0.55,False,False
领先局,477,1570820101,10,10,0,8.0,2,0.7263585908482089,0,4,4,1,0,0.65,False,False
领先局,478,1698832922,4,4,0,0.0,0,-0.3069777822506623,0,3,3,1,0,0.55,False,False
领先局,479,1869318833,9,9,0,0.0,0,-0.41826070556225403,0,4,4,1,0,0.65,False,False
领先局,480,2588042532,10,10,1,5.0,-1,-1.398109336615871,0,5,5,1,1,0.65,False,False
领先局,481,3336537989,10,10,1,3.0,0,-0.8709887285310405,0,4,4,1,0,0.6,False,False
领先局,482,38147929,10,10,2,0.0,0,-1.151179101202299,0,4,4,1,0,0.65,False,False
领先局,483,4063824922,10,10,1,3.0,0,0.16921375764464663,0,4,4,1,0,0.65,False,False
领先局,484,3702985497,4,4,0,8.0,-1,-0.5887467996957021,0,3,3,1,0,0.55,False,False
领先局,485,4267723687,10,10,1,0.0,0,-0.6868949262588089,0,5,5,1,1,0.65,False,False
领先局,486,1192820570,10,10,1,0.0,0,-1.0140365765321508,0,5,5,1,1,0.65,False,False
领先局,487,2082695083,4,4,0,0.0,0,-0.4838996991189646,0,3,3,1,0,0.55,False,False
领先局,488,2346781612,9,9,2,2.0,1,-0.6960620028096436,0,5,5,1,1,0.65,False,False
领先局,489,593431571,10,10,1,2.0,1,-1.0116764049250406,0,4,4,1,0,0.65,False,False
领先局,490,1534520124,10,10,0,6.0,1,0.3230655150125923,0,4,4,1,0,0.65,False,False
领先局,491,107046056,4,4,0,0.0,0,-0.44281139111780377,0,3,3,1,0,0.55,False,False
领先局,492,511490710,11,11,1,2.0,1,-0.639676488241502,0,4,4,1,0,0.65,False,False
领先局,493,2124534372,4,4,0,0.0,0,-0.48662241261326145,0,3,3,1,0,0.55,False,False
领先局,494,1356533990,10,10,1,5.0,1,-0.5787006945082016,0,4,4,1,0,0.65,False,False
领先局,495,327942190,6,6,0,18.0,-1,-0.12904872016694036,0,4,4,1,0,0.5,False,False
领先局,496,3588884100,4,4,0,0.0,0,-0.3510724476892175,0,3,3,1,0,0.55,False,False
领先局,497,505573827,4,4,1,0.0,0,-0.6328202159491294,0,4,4,1,0,0.55,False,False
领先局,498,994929373,11,11,1,6.0,2,0.1601375701901162,0,4,4,1,0,0.65,False,False
领先局,499,1008626165,10,10,1,9.0,2,0.003051250258440774,0,5,5,1,1,0.65,False,False
领先局,500,2218171228,10,10,2,0.0,0,-0.687005333398222,0,4,4,1,0,0.6,False,False
领先局,501,4260577912,10,10,1,0.0,0,-1.4840724869892448,0,5,5,1,1,0.65,False,False
领先局,502,120626389,10,10,0,6.0,-1,-0.5189226576916113,0,4,4,1,0,0.65,False,False
领先局,503,696766348,4,4,0,0.0,0,-0.9291360615986584,0,3,3,1,0,0.55,False,False
领先局,504,1430577187,7,7,1,18.0,-2,-0.7621237454363303,0,4,4,1,0,0.55,False,False
领先局,505,473013848,11,11,1,8.0,2,-0.03885450013551228,0,5,5,1,1,0.65,False,False
领先局,506,31729267,10,10,2,0.0,0,-1.3748605253508899,0,4,4,1,0,0.65,False,False
领先局,507,3933862656,4,4,0,0.0,0,-0.5051218929177175,0,3,3,1,0,0.55,False,False
领先局,508,960502990,9,9,0,9.0,-1,-0.9006254074473716,0,5,5,1,1,0.65,False,False
领先局,509,2671769192,10,10,1,0.0,0,-1.1645884016777757,0,5,5,1,1,0.65,False,False
领先局,510,3797971185,10,10,0,0.0,0,-0.8218812321040971,0,5,5,1,1,0.65,False,False
领先局,511,3177849317,10,10,1,1.0,1,-0.36322714607827855,0,4,4,1,0,0.6,False,False
领先局,512,181625417,9,9,1,0.0,0,-0.9536994364986366,0,5,5,1,1,0.65,False,False
领先局,513,1523568589,10,10,2,9.0,-1,-0.41789562324798446,0,5,5,1,1,0.65,False,False
领先局,514,215676521,9,9,2,4.0,-1,-1.4220734556505121,0,4,4,1,0,0.6,False,False
领先局,515,4010780085,10,10,2,6.0,2,-0.041787419070795195,0,4,4,1,0,0.65,False,False
领先局,516,1990416745,10,10,0,4.0,-1,-0.053097016653397944,0,5,5,1,1,0.65,False,False
领先局,517,4192320305,10,10,3,4.0,-1,-1.1236283099945066,0,4,4,1,0,0.55,False,False
领先局,518,1720920543,11,11,1,5.0,-1,-1.6704220910788639,0,5,5,1,1,0.65,False,False
领先局,519,2398548974,10,10,0,0.0,0,-0.8498828926501698,0,5,5,1,1,0.65,False,False
领先局,520,270031899,10,10,0,0.0,0,-0.9607204901825881,0,5,5,1,1,0.65,False,False
领先局,521,4238446713,9,9,1,0.0,0,0.21346030760752122,0,4,4,1,0,0.65,False,False
领先局,522,3685283213,10,10,2,0.0,0,-1.283194273692553,0,4,4,1,0,0.65,False,False
领先局,523,2172370202,5,5,0,16.0,-2,-0.4298855196230882,0,3,3,1,0,0.55,False,False
领先局,524,996913129,10,10,0,6.0,1,0.23328117049717534,0,4,4,1,0,0.65,False,False
领先局,525,1888670137,4,4,0,0.0,0,-0.30526422736714487,0,3,3,1,0,0.55,False,False
