action_id,action_name,attack_category,attack_utility,conditional_flag,trigger_state,support_mode,phase_count,main_plane,rotation_complexity,support_switch_count,translation_distance_m,impact_impulse,impact_kinetic,score_potential,work_cost,peak_power_proxy,exec_time,exposure_index,com_shift_max,zmp_margin_norm,fall_risk,stable_margin_mode,range_tag_q1,end_velocity_peak,trajectory_type,direction_tag,height_tag,range_tag,target_zone,contact_mode_attack,attack_primary_plane,attack_entry_state,attack_trigger_state,semantic_source_type,contact_phase_policy,contact_phase_no,contact_phase_name,contact_phase_time_ratio,contact_fraction_in_phase,contact_phase_theta_deg,contact_translation_share,contact_support_mode,contact_strike_segments_json,contact_active_segments_json,contact_reach_m,contact_load_family,contact_plane,recover_phase_policy,recover_delay_base_s,recover_switch_coeff,recover_rotation_coeff,recover_risk_coeff,counter_unlock_mode,counter_unlock_coeff,response_policy_source,t_contact,t_end,t_recover,opp_recover_time,attack_description,J_attack_norm,E_attack_norm,H_attack,R_attack,tau_norm,time_norm,impact_score,score_prob,energy_cost,balance_cost,defense_id,defense_name,defense_category,category,defense_role,is_primary_candidate,closure_group,entry_state,exit_state,coverage_direction,coverage_height,coverage_range,coverage_target_zone,contact_mode,support_mode_def,route_type,primary_joint_group,primary_angle_deg,secondary_joint_group,secondary_angle_deg,sequence_ids,exec_time_def,effective_support_mass,balance_cost_def,mobility_cost,J_cap,E_cap,absorb_base,clear_back_m,clear_lateral_m,clear_orbit_m,clear_drop_m,postdef_delay_s,counter_readiness_tag,force_capacity_factor,force_capacity_factor_input,force_capacity_factor_delta,contact_stiffness_ratio,contact_stiffness_ratio_input,contact_stiffness_ratio_delta,defense_source_type,defense_description,force_capacity_basis,stiffness_basis,active_segments_json,support_segments_json,defense_stable_margin,force_capacity_factor_audit,contact_stiffness_ratio_audit,state_feasible,active_primary_feasible,fallback_feasible,ground_feasible,recovery_feasible,role_feasible,primary_role_feasible,direction_match,height_match,range_match,zone_match,p_geo,geo_covered,p_react,p_route,d_need,d_clear,p_clear,clearance_need_ratio,p_load_j,p_load_e,p_load,p_success,residual_damage,defense_damage,p_fall,base_counter_window,counter_window,counter_ready,counter_action_id,counter_action_ids,counter_action_names,counter_prob_effective,counter_prob,counter_tau_norm,p_block,exit_state_after_defense,counter_window_norm,defense_harm_safe,stability_safe,method1_score,method1_rank,method2_score,method2_rank,method3_score,method3_rank,proposed_score,primary_score,score_def,proposed_utility,fallback_score,rank,fallback_rank
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,transverse,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D16,step_adjust,balance,balance,fallback_mitigation,0,fallback,standing,standing,all,all,all,all,passive,dynamic_step,balance_step,step_adjust,30.0,,0.0,,0.128828125,11.592000000000002,0.07124382522660251,0.6634707905681434,6.538738392216093,4.1635869413411895,0.63,0.07551499999999998,0.055606499999999996,0.0,0.0,0.06,fast,0.693544206626697,0.4,0.293544206626697,0.37,0.3,0.07,derived_model,step adjustment for balance recovery,step based balance reset,soft low stiffness adjustment,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,revisit,OK,True,False,True,False,False,True,False,1.0,1.0,1.0,1.0,1.0,True,0.8040368940996455,0.58,0.17279999999999998,0.060411999999999993,0.16720834917782953,0.24,0.2516788398015365,0.16146474660921858,0.20657179320537755,0.3533398881633779,0.15458715511250845,0.15458715511250845,0.06517462769176928,0.09149568080547685,0.09149568080547685,0,,,,0.0,0.0,0.0,0.3533398881633779,standing,0.16414848359794015,0.8454128448874916,0.9348253723082307,0.0,19,0.0,19,0.0,19,0.0,0.0,0.0,0.0,0.7828962859761333,18,1
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,transverse,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D17,controlled_fall,ground,ground,emergency_transition,0,fallback,standing,fallen,all,all,all,all,ground,ground_support,ground_transfer,whole_body_roll,90.0,,0.0,,0.326484375,34.397999999999996,0.06821819999999999,1.8,5.462774777754173,3.4784596605396083,0.55,0.0,0.0,0.0,0.0,0.35,none,0.57942,0.35,0.22942000000000007,0.44999999999999996,0.7,-0.25,derived_model,controlled fall as emergency transition,whole body fall transfer,ground contact transfer,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,True,False,True,False,False,True,False,1.0,1.0,1.0,1.0,1.0,True,0.36242745188222275,0.64,0.0,1.0,1.0,0.0,0.15972180370394298,0.09564990318223728,0.12768585344309014,0.21238248680298255,0.24784963224730835,0.24784963224730835,0.21536173816004076,0.0,0.0,0,,,,0.0,0.0,0.0,0.21238248680298255,fallen,0.0,0.7521503677526916,0.7846382618399592,0.0,20,0.0,20,0.0,20,0.0,0.0,0.0,0.0,0.6825559485407788,19,7
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,transverse,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D18,rapid_getup,ground,ground,recovery_only,0,fallback,fallen,standing,all,all,all,all,ground,ground_support,recovery_up,get_up,0.0,,0.0,,1.0,34.397999999999996,0.0031293540776129365,0.08257088782323906,7.382128078046179,4.700621162891362,0.55,0.0,0.0,0.0,0.0,0.18,slow,0.783,0.2,0.583,0.44999999999999996,0.7,-0.25,official_plus_model,rapid get up only from fallen state,official getup time reference,ground recovery contact,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,False,0.0006750827306328381,1.0,0.0,0.0,1.0,0.0,0.34470434247794396,0.23546115592741318,0.29008274920267857,0.0,0.31618336196686825,0.31618336196686825,0.012543179359885212,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,standing,0.0,0.6838166380331318,0.9874568206401148,0.0,21,0.0,21,0.0,21,0.0,0.0,0.0,0.0,0.0,20,18
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,transverse,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D19,ground_guard,ground,ground,ground_only,0,fallback,fallen,ground_guard,low,low,close,lower_limbs,ground,ground_support,ground_hold,leg_raise,60.0,,0.0,,0.27765625,34.397999999999996,0.06214541249999999,1.6397639119765692,7.382128078046179,4.700621162891362,0.55,0.0,0.0,0.0,0.0,0.35,none,0.783,0.3,0.48300000000000004,0.44999999999999996,0.7,-0.25,derived_model,ground guard against low attacks,ground defense only,ground recovery contact,"[""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,False,0.4808687194249788,0.7,0.0,1.0,1.0,0.0,0.34470434247794396,0.23546115592741318,0.29008274920267857,0.0,0.31618336196686825,0.31618336196686825,0.24909327485758778,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,ground_guard,0.0,0.6838166380331318,0.7509067251424122,0.0,22,0.0,22,0.0,22,0.0,0.0,0.0,0.0,0.0,21,19
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,transverse,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D20,slip_parry_combo,combo,combo,active_combo,1,active,standing,standing,mixed,high,middle,head_torso,composite,dynamic_step,combo_lateral_parry,combo,0.0,,0.0,D06|D02,0.19393229166666665,12.04488745407993,0.07453046729757978,0.6940782292649018,4.699184145123167,2.7072629872977303,0.23363241678726487,0.0,0.09643336332501978,0.0,0.0,0.06,fast,0.49842825086899323,0.0,0.49842825086899323,0.7663675832127351,0.0,0.7663675832127351,derived_model,lateral slip plus parry combo,composite evade and parry,derived from child actions,"[""S2"", ""S4"", ""S6"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,revisit,revisit,True,True,False,False,False,True,True,0.5,1.0,0.5,1.0,0.7250000000000001,True,0.6815007178549056,0.68,0.1296,0.09643336332501978,0.383715078980956,0.18,0.1125196813072975,0.05112794823510942,0.08182381477120346,0.20325859734675675,0.23935800112006428,0.23935800112006428,0.08400526117968071,0.02639151413881019,0.02639151413881019,0,,,,0.0,0.0,0.0,0.20325859734675675,standing,0.04734788557887831,0.7606419988799358,0.9159947388203193,0.5,11,0.20325859734675675,5,0.5486185848782489,5,0.04024029974385784,0.04024029974385784,0.04024029974385784,0.10573005773924499,0.0,4,20
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,transverse,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D21,duck_slip_combo,combo,combo,active_combo,1,active,standing,crouched,mixed,middle,middle,torso_limbs,composite,quasi_single_support,combo_duck_slip,combo,0.0,,0.0,D07|D06,0.26276041666666666,11.15768690865302,0.11483199741830029,1.3984375161305285,0.0,0.0,0.0,0.0,0.09643336332501978,0.0,0.23203741893102367,0.1,medium,0.0,0.0,0.0,1.0,0.0,1.0,derived_model,duck and slip combo,composite duck and slip route,derived from child actions,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.0821145,OK,revisit,True,True,False,False,False,True,True,0.5,0.5,0.5,0.5,0.5,True,0.5180910575178785,0.65,0.144,0.23203741893102367,0.7786260283169608,0.2,0.0,0.0,0.0,0.11611073540415773,0.27922567467061776,0.27922567467061776,0.1877680100515638,0.0,0.0,0,,,,0.0,0.0,0.0,0.11611073540415773,crouched,0.0,0.7207743253293822,0.8122319899484363,0.5,12,0.11611073540415773,10,0.5335914417764608,8,0.0,0.0,0.0,0.0,0.0,22,21
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,transverse,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D22,block_retreat_combo,combo,combo,active_combo,1,active,standing,off_line,mixed,all,long,all,composite,dynamic_step,combo_block_retreat,combo,0.0,,0.0,D01|D08,0.2102083333333333,11.94985678601166,0.10150946221035388,0.9453249166315475,3.7131409137112583,2.139190261940222,0.18460865945045796,0.1577668530603535,0.0,0.0,0.0,0.1,medium,0.39384162733267175,0.0,0.39384162733267175,0.8153913405495421,0.0,0.8153913405495421,derived_model,block then retreat combo,composite block and retreat,derived from child actions,"[""S2"", ""S3"", ""S4"", ""S5"", ""S6"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,revisit,revisit,True,True,False,False,False,True,True,0.5,1.0,0.0,1.0,0.625,True,0.6451795278852651,0.64,0.17279999999999998,0.1577668530603535,0.4465155968758213,0.24,0.06990228505793565,0.03174595602125811,0.05082412053959688,0.1593156169758304,0.2552455139182922,0.2552455139182922,0.1207243186770641,0.0,0.0,0,,,,0.0,0.0,0.0,0.1593156169758304,off_line,0.0,0.7447544860817078,0.8792756813229359,0.5,13,0.1593156169758304,8,0.5415848286939027,6,0.0031401409403020632,0.0031401409403020632,0.0031401409403020632,0.008250616547114085,0.0,7,22
A03,combo_punch,combo,0.5949402256236992,0,standing,double_support,2,multi_plane,1,0,0.0,10.705461557774036,5.7174738951424455,0.014420841860726,164.89587156838977,211.94842103906137,0.8,1.6939500000000005,0.0068210067051158,0.8314274465860132,0.0012905188592746,0.12633,close,1.0681415022205296,sequence,front,middle_high,close,head_torso,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,straight_entry,0.45,0.6,45.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.6,derived_from_q1_phase_templates,0.21600000000000003,0.8,0.7042581037718549,0.9202581037718549,combo punch,0.3566739658849669,0.3537152430612927,0.35534254061431353,0.06443683753344015,0.13179025754691778,0.6875,10.705461557774036,0.014420841860726,164.89587156838977,0.0068210067051158,D01,cross_block,block,block,active_primary,1,active,standing,standing,front,high,middle,head_torso,rigid,double_support,block_line,shoulder_pair,30.0,,0.0,,0.088828125,12.600000000000001,0.05378158817802791,0.42572301257047346,10.45906124272582,6.025605405078174,0.52,0.0,0.0,0.0,0.0,0.1,medium,1.1093609954301702,0.85,0.2593609954301702,0.48,0.5,-0.020000000000000018,derived_model,cross block for high straight attacks,double arm rigid frame,rigid contact with structural dissipation,"[""S2"", ""S3"", ""S4"", ""S5"", ""S6""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,True,False,False,False,True,True,1.0,0.5,0.5,1.0,0.7749999999999999,True,0.7810368275954083,1.0,0.0,0.0,1.0,0.0,0.46737773761822526,0.5669614918255388,0.517169614721882,0.31304459928861667,0.20243581792860948,0.20243581792860948,0.057129002789080494,0.5154299787718549,0.0968115426995853,0,,,,0.0,0.0,0.0,0.31304459928861667,standing,0.17368544382657802,0.7975641820713906,0.9428709972109195,0.5,1,0.31304459928861667,2,0.6194785136443925,2,0.12722729096554572,0.12722729096554572,0.12722729096554572,0.3342855024793424,0.0,2,8
A03,combo_punch,combo,0.5949402256236992,0,standing,double_support,2,multi_plane,1,0,0.0,10.705461557774036,5.7174738951424455,0.014420841860726,164.89587156838977,211.94842103906137,0.8,1.6939500000000005,0.0068210067051158,0.8314274465860132,0.0012905188592746,0.12633,close,1.0681415022205296,sequence,front,middle_high,close,head_torso,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,straight_entry,0.45,0.6,45.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.6,derived_from_q1_phase_templates,0.21600000000000003,0.8,0.7042581037718549,0.9202581037718549,combo punch,0.3566739658849669,0.3537152430612927,0.35534254061431353,0.06443683753344015,0.13179025754691778,0.6875,10.705461557774036,0.014420841860726,164.89587156838977,0.0068210067051158,D02,single_parry,block,block,active_primary,1,active,standing,standing,front,high,middle,head_torso,rigid,double_support,block_line,elbow_single,40.0,,0.0,,0.10510416666666667,12.600000000000001,0.0667026209604816,0.5280030155978912,10.45906124272582,6.025605405078174,0.52,0.0,0.0,0.0,0.0,0.06,fast,1.1093609954301702,0.55,0.5593609954301701,0.48,0.5,-0.020000000000000018,derived_model,single hand parry for line attacks,lever based single arm parry,rigid contact with structural dissipation,"[""S2"", ""S4"", ""S6""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,True,False,False,False,True,True,1.0,0.5,0.5,1.0,0.7749999999999999,True,0.7519348615746237,1.0,0.0,0.0,1.0,0.0,0.46737773761822526,0.5669614918255388,0.517169614721882,0.3013803435587874,0.2081332269248649,0.2081332269248649,0.07205733204999865,0.5391539371051883,0.09749423927750071,0,,,,0.0,0.0,0.0,0.3013803435587874,standing,0.1749102405277531,0.7918667730751351,0.9279426679500014,0.5,2,0.3013803435587874,3,0.611358440923065,3,0.11898870053624605,0.11898870053624605,0.11898870053624605,0.312638878390445,0.0,3,9
A03,combo_punch,combo,0.5949402256236992,0,standing,double_support,2,multi_plane,1,0,0.0,10.705461557774036,5.7174738951424455,0.014420841860726,164.89587156838977,211.94842103906137,0.8,1.6939500000000005,0.0068210067051158,0.8314274465860132,0.0012905188592746,0.12633,close,1.0681415022205296,sequence,front,middle_high,close,head_torso,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,straight_entry,0.45,0.6,45.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.6,derived_from_q1_phase_templates,0.21600000000000003,0.8,0.7042581037718549,0.9202581037718549,combo punch,0.3566739658849669,0.3537152430612927,0.35534254061431353,0.06443683753344015,0.13179025754691778,0.6875,10.705461557774036,0.014420841860726,164.89587156838977,0.0068210067051158,D03,elbow_block,block,block,active_primary,1,active,standing,standing,front,high,close,head_torso,rigid,double_support,block_line,elbow_single,50.0,,0.0,,0.12138020833333332,12.600000000000001,0.0824213025869223,0.6524285805978177,10.45906124272582,6.025605405078174,0.52,0.0,0.0,0.0,0.0,0.1,medium,1.1093609954301702,0.65,0.45936099543017017,0.48,0.5,-0.020000000000000018,derived_model,elbow block at close range,short rigid chain support,rigid contact with structural dissipation,"[""S2"", ""S4"", ""S6""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,True,False,False,False,True,True,1.0,0.5,1.0,1.0,0.875,True,0.720349905910016,1.0,0.0,0.0,1.0,0.0,0.46737773761822526,0.5669614918255388,0.517169614721882,0.3259751978913736,0.19611986339943066,0.19611986339943066,0.08590329643328552,0.4828778954385216,0.09444373051376524,0,,,,0.0,0.0,0.0,0.3259751978913736,standing,0.1694374533605207,0.8038801366005693,0.9140967035667145,0.5,3,0.3259751978913736,1,0.6271867722087326,1,0.13130773973356114,0.13130773973356114,0.13130773973356114,0.34500674676903365,0.0,1,10
A03,combo_punch,combo,0.5949402256236992,0,standing,double_support,2,multi_plane,1,0,0.0,10.705461557774036,5.7174738951424455,0.014420841860726,164.89587156838977,211.94842103906137,0.8,1.6939500000000005,0.0068210067051158,0.8314274465860132,0.0012905188592746,0.12633,close,1.0681415022205296,sequence,front,middle_high,close,head_torso,multi_contact,multi_plane,standing,standing,derived_from_q1_phase_logic,first_strike,1,straight_entry,0.45,0.6,45.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,sequence_chain,multi_plane,from_contact_to_end,0.08,0.05,0.04,0.2,after_first_break,0.6,derived_from_q1_phase_templates,0.21600000000000003,0.8,0.7042581037718549,0.9202581037718549,combo punch,0.3566739658849669,0.3537152430612927,0.35534254061431353,0.06443683753344015,0.13179025754691778,0.6875,10.705461557774036,0.014420841860726,164.89587156838977,0.0068210067051158,D04,downward_block,block,block,active_primary,1,active,standing,standing,front,low,middle,lower_limbs,rigid,double_support,block_line,shoulder_single,40.0,,0.0,,0.10510416666666667,12.600000000000001,0.071070451904515,0.562577787576308,10.45906124272582,6.025605405078174,0.52,0.0,0.0,0.0,0.0,0.1,medium,1.1093609954301702,0.6,0.5093609954301702,0.48,0.5,-0.020000000000000018,derived_model,downward block for low line attacks,single shoulder support chain,rigid contact with structural dissipation,"[""S2"", ""S3"", ""S4"", ""S5"", ""S6""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,True,False,False,False,True,True,1.0,0.5,0.5,0.0,0.575,True,0.7519348615746237,1.0,0.0,0.0,1.0,0.0,0.46737773761822526,0.5669614918255388,0.517169614721882,0.2236047710274874,0.24612272723181938,0.24612272723181938,0.08532305816653896,0.4991539371051883,0.0669679210883247,0,,,,0.0,0.0,0.0,0.2236047710274874,standing,0.1201442800313805,0.7538772727681806,0.914676941833461,0.5,4,0.2236047710274874,5,0.5572149688040535,5,0.061354500146551895,0.061354500146551895,0.061354500146551895,0.161206921527656,0.0,5,11
